#EOS table
     n(fm-3)     rho(MeVfm-3)     P(MeVfm-3)
4.208000e-01 	 4.280914e+02 	 5.680338e+01 
4.224000e-01 	 4.299345e+02 	 5.739537e+01 
4.240000e-01 	 4.317815e+02 	 5.799131e+01 
4.256000e-01 	 4.336324e+02 	 5.858922e+01 
4.272000e-01 	 4.354834e+02 	 5.918713e+01 
4.288000e-01 	 4.373363e+02 	 5.978898e+01 
4.304000e-01 	 4.391932e+02 	 6.039084e+01 
4.320000e-01 	 4.410520e+02 	 6.099467e+01 
4.336000e-01 	 4.429129e+02 	 6.160047e+01 
4.352000e-01 	 4.447757e+02 	 6.220825e+01 
4.368000e-01 	 4.466404e+02 	 6.281602e+01 
4.384000e-01 	 4.485072e+02 	 6.342775e+01 
4.400000e-01 	 4.503759e+02 	 6.403947e+01 
4.416000e-01 	 4.522485e+02 	 6.465317e+01 
4.432000e-01 	 4.541232e+02 	 6.526884e+01 
4.448000e-01 	 4.559978e+02 	 6.588648e+01 
4.464000e-01 	 4.578764e+02 	 6.650609e+01 
4.480000e-01 	 4.597569e+02 	 6.712571e+01 
4.496000e-01 	 4.616395e+02 	 6.774730e+01 
4.512000e-01 	 4.635259e+02 	 6.837086e+01 
4.528000e-01 	 4.654124e+02 	 6.899640e+01 
4.544000e-01 	 4.673028e+02 	 6.962193e+01 
4.560000e-01 	 4.691933e+02 	 7.024944e+01 
4.576000e-01 	 4.710876e+02 	 7.087892e+01 
4.592000e-01 	 4.729840e+02 	 7.150841e+01 
4.608000e-01 	 4.748823e+02 	 7.214184e+01 
4.624000e-01 	 4.767826e+02 	 7.277526e+01 
4.640000e-01 	 4.786848e+02 	 7.340869e+01 
4.656000e-01 	 4.805891e+02 	 7.404607e+01 
4.672000e-01 	 4.824972e+02 	 7.468344e+01 
4.688000e-01 	 4.844054e+02 	 7.532279e+01 
4.704000e-01 	 4.863175e+02 	 7.596214e+01 
4.720000e-01 	 4.882316e+02 	 7.660346e+01 
